"","ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual","date","season","tripduration","start_time","end_time","month","startcoords.1","startcoords.2","endcoords.1","endcoords.2","distance","logdur","startneigh","endneigh","sameneigh","startcity"
"1373","F7ED918B8FF754A6","electric_bike","2024-09-28 19:07:16.101","2024-09-28 19:13:10.366","Cambridge Crossing at North First Street","M32077","Union Square East","S32041",42.37114,-71.0762,42.38008,-71.0901,"member",2024-10-07,"autumn",354.265,"19:07:16","19:13:10",NA,-71.0762,42.37114,-71.0901,42.38008,1.515387,5.870045,"East Cambridge","Prospect Hill",FALSE,"Cambridge"
"1374","931E977E2FBE05E5","classic_bike","2024-06-23 19:06:52.545","2024-06-23 19:18:55.451","Verizon Innovation Hub 10 Ware Street","M32050","Davis Square","S32006",42.37251,-71.11305,42.39697,-71.12302,"member",2024-07-16,"summer",722.906,"19:06:52","19:18:55",NA,-71.11305,42.37251,-71.12302,42.39697,2.843652,6.583279,"Riverside","Ball Square",FALSE,"Cambridge"
"1375","EE006C09F3A13334","classic_bike","2024-05-20 09:13:56","2024-05-20 09:23:34","Dartmouth St at Newbury St","D32045","Broadway at Kittie Knox Bike Path","Z32998",42.35096,-71.07783,42.36413,-71.08739,"member",2024-11-16,"autumn",578,"09:13:56","09:23:34",NA,-71.07783,42.35096,-71.08739,42.36413,1.66313,6.359574,"Back Bay","Harlow Square",FALSE,"Boston"
"1376","A081D21AC5C0F380","classic_bike","2024-10-26 17:42:03.364","2024-10-26 18:05:07.764","Brighton Ave at Linden St","D32058","Brighton Ave at Linden St","D32058",42.35284,-71.12968,42.35284,-71.12968,"member",2024-02-03,"winter",1384.4,"17:42:03","18:05:07",NA,-71.12968,42.35284,-71.12968,42.35284,0,7.233022,"Allston","Allston",TRUE,"Boston"
"1377","C28C3CE2C8FF3141","electric_bike","2024-09-03 06:43:18.611","2024-09-03 07:01:43.647","Post Office Square","D32012","Chestnut St at Poplar St","S32053",42.35585,-71.0546,42.37764,-71.08595,"casual",2024-10-21,"autumn",1105.036,"06:43:18","07:01:43",NA,-71.0546,42.35585,-71.08595,42.37764,3.539857,7.007633,"Downtown Boston","Brickbottom",FALSE,"Boston"
"1378","0AB86FD97C5CD0D6","classic_bike","2024-07-06 13:36:37.627","2024-07-06 13:51:03.288","Charlestown Navy Yard","D32039","O'Brien Highway at First Street","M32090",42.37412,-71.05481,42.37098,-71.07664,"casual",2024-07-06,"summer",865.661,"13:36:37","13:51:03",NA,-71.05481,42.37412,-71.07664,42.37098,1.828751,6.763493,"Charlestown","East Cambridge",FALSE,"Boston"
"1379","92CFEF421EA7F5A4","classic_bike","2024-01-16 19:02:38","2024-01-16 19:23:09","Park Plaza at Charles St S.","D32042","Brigham Circle - Francis St at Huntington Ave","B32013",42.35183,-71.06781,42.33463,-71.10408,"member",2024-11-17,"autumn",1231,"19:02:38","19:23:09",NA,-71.06781,42.35183,-71.10408,42.33463,3.545472,7.115582,"Back Bay","Fenway-Kenmore",FALSE,"Boston"
"1380","9D7E7768F8D7EA3D","classic_bike","2024-07-12 18:03:01.232","2024-07-12 18:22:07.197","Watermark Seaport - Boston Wharf Rd at Seaport Blvd","C32034","W Broadway at Dorchester St","C32016",42.35159,-71.04569,42.33596,-71.04623,"casual",2024-09-26,"autumn",1145.965,"18:03:01","18:22:07",NA,-71.04569,42.35159,-71.04623,42.33596,1.740152,7.044002,"South Boston","South Boston",TRUE,"Boston"
"1381","8175125C5FE29D98","classic_bike","2024-08-09 17:03:04.911","2024-08-09 17:27:46.5","Galileo Galilei Way at Fulkerson St/Binney St","M32078","699 Mt Auburn St","M32054",42.36642,-71.08854,42.375,-71.14872,"member",2024-03-27,"spring",1481.589,"17:03:04","17:27:46",NA,-71.08854,42.36642,-71.14872,42.375,5.040274,7.30087,"Harlow Square","Larchwood",FALSE,"Cambridge"
"1382","EC58307F6C62B827","electric_bike","2024-09-04 17:48:28.954","2024-09-04 17:56:42.82","Tremont St at E Berkeley St","C32000","W Broadway at D St","C32029",42.34539,-71.06962,42.33911,-71.05144,"member",2024-04-21,"spring",493.866,"17:48:28","17:56:42",NA,-71.06962,42.34539,-71.05144,42.33911,1.650778,6.202264,"South End","South Boston",FALSE,"Boston"
"1383","CA8A7CAFB4B5442C","classic_bike","2024-06-22 12:37:18.536","2024-06-22 13:18:12.711","Galileo Galilei Way at Main Street","M32072","Arch St at Franklin St","D32004",42.363,-71.08974,42.35534,-71.05823,"casual",2024-04-20,"spring",2454.175,"12:37:18","13:18:12",NA,-71.08974,42.363,-71.05823,42.35534,2.729007,7.805546,"Harlow Square","Downtown Boston",FALSE,"Cambridge"
"1384","6927281AE6128352","electric_bike","2024-10-18 19:16:47.658","2024-10-18 19:34:40.988","Boylston St at Jersey St","B32034","Marion St at Harvard St","K32012",42.34465,-71.09716,42.34012,-71.12071,"casual",2024-08-31,"summer",1073.33,"19:16:47","19:34:40",NA,-71.09716,42.34465,-71.12071,42.34012,2.002043,6.978521,"Fenway-Kenmore","Coolidge Corner",FALSE,"Boston"
"1385","9FF30F49E18352F7","classic_bike","2024-05-14 09:31:17","2024-05-14 09:38:44","University Park","M32040","325 Binney St.","M32091",42.36265,-71.10006,42.36722,-71.08903,"member",2024-11-10,"autumn",447,"09:31:17","09:38:44",NA,-71.10006,42.36265,-71.08903,42.36722,1.040312,6.102559,"The Port","Wellington-Harrington",FALSE,"Cambridge"
"1386","784687C0892BF758","classic_bike","2024-11-09 14:52:47.025","2024-11-09 15:02:12.764","Commonwealth Ave At Babcock St","K32006","Kenmore Square","B32010",42.35155,-71.12126,42.34871,-71.09701,"member",2024-02-23,"winter",565.739,"14:52:47","15:02:12",NA,-71.12126,42.35155,-71.09701,42.34871,2.020241,6.338133,"Allston","Fenway-Kenmore",FALSE,"Boston"
"1387","E4A13AF57C2A5CA0","electric_bike","2024-05-17 07:55:22","2024-05-17 08:17:48","Harvard Kennedy School at Bennett St / Eliot St","M32016","Hormel Stadium","F32006",42.37203,-71.12181,42.40722,-71.09652,"member",2024-08-31,"summer",1346,"07:55:22","08:17:48",NA,-71.12181,42.37203,-71.09652,42.40722,4.434757,7.204893,"Old Cambridge","Old Ship Street Historic District",FALSE,"Cambridge"
"1388","9443BEAB88F00E46","classic_bike","2024-04-28 18:45:46","2024-04-28 18:49:44","MIT Pacific St at Purrington St","M32041","Central Square at Mass Ave / Essex St","M32011",42.35957,-71.10129,42.36507,-71.1031,"member",2024-10-02,"autumn",238,"18:45:46","18:49:44",NA,-71.10129,42.35957,-71.1031,42.36507,0.6296598,5.472271,"Cambridgeport","Central Square",FALSE,"Cambridge"
"1389","E39D9D3F91F30550","electric_bike","2024-01-14 13:07:11","2024-01-14 13:23:16","Spaulding Rehabilitation Hospital - Charlestown Navy Yard","D32023","Berkshire Street at Cambridge Street","M32067",42.37828,-71.04844,42.37208,-71.08995,"member",2024-10-09,"autumn",965,"13:07:11","13:23:16",NA,-71.04844,42.37828,-71.08995,42.37208,3.483241,6.872128,"Charlestown","Wellington-Harrington",FALSE,"Boston"
"1390","9E18F571F182C0EF","electric_bike","2024-02-29 14:33:01","2024-02-29 14:37:18","Coolidge Corner - Beacon St at Centre St","K32001","1200 Beacon St","K32015",42.34165,-71.12322,42.34415,-71.11467,"member",2024-04-13,"spring",257,"14:33:01","14:37:18",NA,-71.12322,42.34165,-71.11467,42.34415,0.7561593,5.549076,"Coolidge Corner","Longwood",FALSE,"Brookline"
"1391","BFADDDF8E6898D70","classic_bike","2024-08-13 08:42:26.253","2024-08-13 08:56:09.376","Danehy Park at New Street","M32075","Huron Ave At Vassal Lane","M32044",42.38946,-71.13902,42.38165,-71.13427,"casual",2024-10-12,"autumn",823.123,"08:42:26","08:56:09",NA,-71.13902,42.38946,-71.13427,42.38165,0.9526061,6.713106,"North Cambridge","Huron Village",FALSE,"Cambridge"
"1392","18683F18EF3AE6B4","classic_bike","2024-08-17 18:20:43.355","2024-08-17 18:46:11.82","Main St at Thompson Sq","D32038","Gore Street at Lambert Street","M32081",42.37488,-71.06383,42.37308,-71.08634,"casual",2024-04-30,"spring",1528.465,"18:20:43","18:46:11",NA,-71.06383,42.37488,-71.08634,42.37308,1.86177,7.332019,"Charlestown","East Cambridge",FALSE,"Boston"
"1393","0B93EB8C1D8D23B3","classic_bike","2024-06-01 17:54:10.74","2024-06-01 18:01:53.137","175 N Harvard St","A32019","Harvard Square at Mass Ave/ Dunster","M32018",42.36447,-71.12841,42.37327,-71.11858,"member",2024-01-11,"winter",462.397,"17:54:10","18:01:53",NA,-71.12841,42.36447,-71.11858,42.37327,1.269544,6.136424,"Allston","Riverside",FALSE,"Boston"
"1394","B66F5E7292910B3F","classic_bike","2024-09-24 10:47:16.479","2024-09-24 10:54:58.568","South Station - 700 Atlantic Ave","A32010","Congress St at Boston City Hall","D32009",42.35218,-71.05555,42.36042,-71.05752,"member",2024-08-16,"summer",462.089,"10:47:16","10:54:58",NA,-71.05555,42.35218,-71.05752,42.36042,0.9318568,6.135758,"Downtown Boston","Dock Square",FALSE,"Boston"
"1395","2BC1F57E9442B447","classic_bike","2024-05-03 20:48:32","2024-05-03 20:54:42","Lower Cambridgeport at Magazine St / Riverside Rd","M32022","MIT Vassar St","M32042",42.35722,-71.11387,42.3556,-71.10394,"member",2024-03-25,"spring",370,"20:48:32","20:54:42",NA,-71.11387,42.35722,-71.10394,42.3556,0.8362094,5.913503,"Cambridgeport","Cambridgeport",TRUE,"Cambridge"
"1396","366AA1084C2BF15B","electric_bike","2024-02-28 16:06:03","2024-02-28 16:10:46","Warren St at Chelsea St","D32021","Morgan Ave at North First St","M32086",42.37191,-71.06038,42.37198,-71.07586,"casual",2024-08-31,"summer",283,"16:06:03","16:10:46",NA,-71.06038,42.37191,-71.07586,42.37198,1.273217,5.645447,"Charlestown","East Cambridge",FALSE,"Boston"
"1397","3EFD27ECCDF75B34","classic_bike","2024-06-07 12:54:09.643","2024-06-07 12:59:16.298","Columbia Rd at Tierney Community Center","C32052","W Broadway at Dorchester St","C32016",42.33023,-71.0506,42.33596,-71.04623,"member",2024-09-11,"autumn",306.655,"12:54:09","12:59:16",NA,-71.0506,42.33023,-71.04623,42.33596,0.732161,5.725723,"South Boston","South Boston",TRUE,"Boston"
"1398","6B8F1E68D9AC552C","classic_bike","2024-09-06 16:19:34.189","2024-09-06 16:26:40.926","Coolidge Corner - Beacon St at Centre St","K32001","St Mary's","K32007",42.3416,-71.12334,42.3462,-71.10729,"casual",2024-06-08,"summer",426.737,"16:19:34","16:26:40",NA,-71.12334,42.3416,-71.10729,42.3462,1.416421,6.056168,"Coolidge Corner","Longwood",FALSE,"Brookline"
"1399","7B1780FFE14D3E2C","classic_bike","2024-11-18 16:00:38.701","2024-11-18 16:04:11.974","MIT Hayward St at Amherst St","M32071","MIT at Mass Ave / Amherst St","M32006",42.36086,-71.08552,42.3581,-71.0932,"member",2024-02-10,"winter",213.273,"16:00:38","16:04:11",NA,-71.08552,42.36086,-71.0932,42.3581,0.7024152,5.362573,"Amherst Street","Main Street",FALSE,"Cambridge"
"1400","16B7A18807A160F1","classic_bike","2024-08-31 22:56:28.743","2024-08-31 23:19:36.466","Boylston St at Jersey St","B32034","W Broadway at Dorchester St","C32016",42.34465,-71.09733,42.33596,-71.04623,"member",2024-03-24,"spring",1387.723,"22:56:28","23:19:36",NA,-71.09733,42.34465,-71.04623,42.33596,4.314211,7.23542,"Fenway-Kenmore","South Boston",FALSE,"Boston"
"1401","A4C9232649C066D5","electric_bike","2024-08-13 06:38:35.697","2024-08-13 07:04:09.421","Lower Cambridgeport at Magazine St / Riverside Rd","M32022","ID Building West","C32021",42.35722,-71.11387,42.3448,-71.03161,"member",2024-10-10,"autumn",1533.724,"06:38:35","07:04:09",NA,-71.11387,42.35722,-71.03161,42.3448,6.90707,7.335454,"Cambridgeport","South Boston",FALSE,"Cambridge"
"1402","9F86CFDE8CCB34EF","classic_bike","2024-04-07 11:00:24","2024-04-07 11:09:14","Perry Park","S32034","Harvard Square at Brattle St / Eliot St","M32017",42.37927,-71.10342,42.37333,-71.12099,"member",2024-06-10,"summer",530,"11:00:24","11:09:14",NA,-71.10342,42.37927,-71.12099,42.37333,1.588976,6.272877,"Union Square","Old Cambridge",FALSE,"Somerville"
"1403","F15D94485E544C6D","classic_bike","2024-08-26 18:35:20.001","2024-08-26 18:36:23.092","Damrell St at Old Colony Ave","c32014","Damrell St at Old Colony Ave","c32014",42.33248,-71.05424,42.33248,-71.05424,"member",2024-11-11,"autumn",63.091,"18:35:20","18:36:23",NA,-71.05424,42.33248,-71.05424,42.33248,0,4.144578,"South Boston","South Boston",TRUE,"Boston"
"1404","2824CDA197368C6D","classic_bike","2024-11-17 14:27:12.559","2024-11-17 14:33:23.384","359 Broadway - Broadway at Fayette Street","M32026","MIT Pacific St at Purrington St","M32041",42.3708,-71.10441,42.35957,-71.10129,"member",2024-04-27,"spring",370.825,"14:27:12","14:33:23",NA,-71.10441,42.3708,-71.10129,42.35957,1.276118,5.91573,"Mid-Cambridge","Cambridgeport",FALSE,"Cambridge"
"1405","19DC75FCF30EF1C1","electric_bike","2024-08-20 11:49:18.472","2024-08-20 11:59:58.454","Kendall T","M32004","Harvard Square at Mass Ave/ Dunster","M32018",42.36243,-71.08495,42.37327,-71.11858,"member",2024-06-26,"summer",639.982,"11:49:18","11:59:58",NA,-71.08495,42.36243,-71.11858,42.37327,3.017293,6.46144,"Main Street","Riverside",FALSE,"Cambridge"
"1406","DD41A53F0623EAB3","classic_bike","2024-08-24 21:24:40.186","2024-08-24 21:34:12.707","Coolidge Corner - Beacon St at Centre St","K32001","HMS/HSPH - Avenue Louis Pasteur at Longwood Ave","B32003",42.3416,-71.12334,42.33742,-71.10286,"member",2024-08-02,"summer",572.521,"21:24:40","21:34:12",NA,-71.12334,42.3416,-71.10286,42.33742,1.747996,6.350049,"Coolidge Corner","Mission Hill",FALSE,"Brookline"
"1407","1237523E19741F72","electric_bike","2024-05-22 09:44:18","2024-05-22 09:52:59","Lower Cambridgeport at Magazine St / Riverside Rd","M32022","Christian Science Plaza - Massachusetts Ave at Westland Ave","B32005",42.35735,-71.1139,42.34367,-71.08582,"member",2024-05-21,"spring",521,"09:44:18","09:52:59",NA,-71.1139,42.35735,-71.08582,42.34367,2.766867,6.25575,"Cambridgeport","Back Bay",FALSE,"Cambridge"
"1408","D3AF8279173E6002","classic_bike","2024-02-21 18:08:53","2024-02-21 18:16:09","State Street at Channel Center","C32024","Washington St at Rutland St","C32006",42.34414,-71.05261,42.33851,-71.07404,"member",2024-11-07,"autumn",436,"18:08:53","18:16:09",NA,-71.05261,42.34414,-71.07404,42.33851,1.871292,6.077642,"South Boston","South End",FALSE,"Boston"
"1409","6DA4F0A122F375B0","classic_bike","2024-07-22 15:02:57.349","2024-07-22 15:09:32.715","Christian Science Plaza - Massachusetts Ave at Westland Ave","B32005","Deerfield St at Commonwealth Ave","B32037",42.34367,-71.08582,42.34924,-71.09728,"casual",2024-08-07,"summer",395.366,"15:02:57","15:09:32",NA,-71.08582,42.34367,-71.09728,42.34924,1.128847,5.979812,"Back Bay","Fenway-Kenmore",FALSE,"Boston"
"1410","CFDE544C1B450ECF","classic_bike","2024-11-03 08:27:26.041","2024-11-03 09:00:42.277","B.U. Central - 725 Comm. Ave.","A32003","Rogers St & Land Blvd","M32035",42.35041,-71.10828,42.36645,-71.07655,"casual",2024-01-31,"winter",1996.236,"08:27:26","09:00:42",NA,-71.10828,42.35041,-71.07655,42.36645,3.162643,7.599019,"North Brookline","East Cambridge",FALSE,"Boston"
"1411","C43B61E81F098D70","classic_bike","2024-06-22 11:58:02.815","2024-06-22 12:23:20.998","Boylston St at Fairfield St","C32008","Blossom St at Charles St","D32050",42.3488,-71.08237,42.36436,-71.06959,"member",2024-09-24,"autumn",1518.183,"11:58:02","12:23:20",NA,-71.08237,42.3488,-71.06959,42.36436,2.025255,7.32527,"Back Bay","West End",FALSE,"Boston"
"1412","E53D5745DF3C5494","classic_bike","2024-06-20 17:45:46.06","2024-06-20 17:58:02.557","Government Center - Cambridge St at Court St","B32032","Congress St at Northern Ave","C32032",42.35983,-71.0598,42.3481,-71.03764,"casual",2024-10-09,"autumn",736.497,"17:45:46","17:58:02",NA,-71.0598,42.35983,-71.03764,42.3481,2.241814,6.601905,"Downtown Crossing","South Boston",FALSE,"Boston"
"1413","EE273BAD0465325C","classic_bike","2024-03-04 10:05:22","2024-03-04 10:11:48","MIT Pacific St at Purrington St","M32041","Broad Canal Way at Third Street","M32082",42.35957,-71.10129,42.36305,-71.08287,"member",2024-09-17,"autumn",386,"10:05:22","10:11:48",NA,-71.10129,42.35957,-71.08287,42.36305,1.563984,5.955837,"Cambridgeport","Main Street",FALSE,"Cambridge"
"1414","938B4B7818FF2364","electric_bike","2024-06-21 08:32:49.093","2024-06-21 08:36:50.037","Ames St at Main St","M32037","75 Binney St","M32064",42.36231,-71.08816,42.36551,-71.08014,"member",2024-10-05,"autumn",240.944,"08:32:49","08:36:50",NA,-71.08816,42.36231,-71.08014,42.36551,0.7498803,5.484565,"Harlow Square","East Cambridge",FALSE,"Cambridge"
"1415","1E1EB06E915DC9B2","classic_bike","2024-09-05 14:12:09.456","2024-09-05 14:29:17.184","W Broadway at Dorchester St","C32016","Dartmouth St at Newbury St","D32045",42.33596,-71.04623,42.35096,-71.07783,"member",2024-06-02,"summer",1027.728,"14:12:09","14:29:17",NA,-71.04623,42.33596,-71.07783,42.35096,3.090105,6.935106,"South Boston","Back Bay",FALSE,"Boston"
"1416","E61EE38C88C3A3C4","classic_bike","2024-07-11 17:46:19.516","2024-07-11 18:07:02.726","Christian Science Plaza - Massachusetts Ave at Westland Ave","B32005","Lower Cambridgeport at Magazine St / Riverside Rd","M32022",42.34367,-71.08582,42.35722,-71.11387,"casual",2024-11-01,"autumn",1243.21,"17:46:19","18:07:02",NA,-71.08582,42.34367,-71.11387,42.35722,2.756913,7.125452,"Back Bay","Cambridgeport",FALSE,"Boston"
"1417","21C1FE0DCD538CF7","classic_bike","2024-10-31 19:32:51.533","2024-10-31 20:26:40.399","Boylston St at Berkeley St","D32013","Malden Center T Station","G32001",42.35114,-71.07329,42.42654,-71.07318,"member",2024-11-25,"autumn",3228.866,"19:32:51","20:26:40",NA,-71.07329,42.35114,-71.07318,42.42654,8.393385,8.079886,"Back Bay","Malden Centre",FALSE,"Boston"
"1418","4707CB938441F6F8","classic_bike","2024-05-28 15:06:29","2024-05-28 15:15:19","Mass Ave at Albany St","M32061","Harvard Square at Mass Ave/ Dunster","M32018",42.36136,-71.0967,42.37327,-71.11858,"member",2024-04-07,"spring",530,"15:06:29","15:15:19",NA,-71.0967,42.36136,-71.11858,42.37327,2.234955,6.272877,"The Port","Riverside",FALSE,"Cambridge"
"1419","7C6770B8E551DC93","classic_bike","2024-01-02 16:55:33","2024-01-02 16:59:13","955 Mass Ave","M32073","Central Square at Mass Ave / Essex St","M32011",42.36895,-71.10999,42.36507,-71.1031,"member",2024-01-22,"winter",220,"16:55:33","16:59:13",NA,-71.10999,42.36895,-71.1031,42.36507,0.7125001,5.393628,"Riverside","Central Square",FALSE,"Cambridge"
"1420","8212A742D7BBF9AC","electric_bike","2024-07-27 13:09:39.934","2024-07-27 13:35:52.3","Washington St at Rutland St","C32006","955 Mass Ave","M32073",42.33851,-71.07404,42.36895,-71.10999,"member",2024-09-08,"autumn",1572.366,"13:09:39","13:35:52",NA,-71.07404,42.33851,-71.10999,42.36895,4.497241,7.360337,"South End","Riverside",FALSE,"Boston"
"1421","A476BFE9D34CFF99","classic_bike","2024-02-01 10:10:11","2024-02-01 12:52:43","700 Commonwealth Ave.","B32060","Boylston St at Massachusetts Ave","B32018",42.34961,-71.10392,42.34741,-71.08678,"member",2024-10-15,"autumn",9752,"10:10:11","12:52:43",NA,-71.10392,42.34961,-71.08678,42.34741,1.430588,9.185228,"Fenway-Kenmore","Back Bay",FALSE,"Boston"
"1422","A748725E801E1E62","classic_bike","2024-05-24 10:38:59","2024-05-24 11:02:01","Albany St at E. Brookline St","C32061","Congress St at Boston City Hall","D32009",42.33665,-71.06894,42.36042,-71.05752,"member",2024-01-22,"winter",1382,"10:38:59","11:02:01",NA,-71.06894,42.33665,-71.05752,42.36042,2.807955,7.231287,"South End","Dock Square",FALSE,"Boston"
"1423","9000743DC7626C0A","classic_bike","2024-10-23 09:25:25.848","2024-10-23 09:36:39.249","Washington St at Rutland St","C32006","Post Office Square","D32012",42.33851,-71.07404,42.35585,-71.0546,"member",2024-12-12,"winter",673.401,"09:25:25","09:36:39",NA,-71.07404,42.33851,-71.0546,42.35585,2.506958,6.512341,"South End","Downtown Boston",FALSE,"Boston"
"1424","2E6CD4B001443519","classic_bike","2024-10-12 10:30:05.056","2024-10-12 10:37:29.669","MIT Vassar St","M32042","Moore Youth Center","M32089",42.3556,-71.10394,42.36354,-71.1117,"member",2024-05-01,"spring",444.613,"10:30:05","10:37:29",NA,-71.10394,42.3556,-71.1117,42.36354,1.089743,6.097204,"Cambridgeport","Riverside",FALSE,"Cambridge"
"1425","58F35F6497E51EA2","classic_bike","2024-05-07 05:23:07","2024-05-07 05:26:55","Massachusetts Ave at Columbus Ave","C32004","Back Bay T Stop - Dartmouth St at Stuart St","C32003",42.34083,-71.08162,42.34807,-71.07657,"member",2024-07-01,"summer",228,"05:23:07","05:26:55",NA,-71.08162,42.34083,-71.07657,42.34807,0.9066489,5.429346,"South End","Back Bay",FALSE,"Boston"
"1426","196DF605BDC002E3","classic_bike","2024-09-18 00:33:34.277","2024-09-18 00:39:34.784","Commonwealth Ave At Babcock St","K32006","Park Dr at Buswell St","A32008",42.35155,-71.12126,42.34724,-71.1053,"casual",2024-08-20,"summer",360.507,"00:33:34","00:39:34",NA,-71.12126,42.35155,-71.1053,42.34724,1.397926,5.887511,"Allston","Fenway-Kenmore",FALSE,"Boston"
"1427","CE69D992077C76B2","classic_bike","2024-03-05 09:24:00","2024-03-05 09:32:54","175 N Harvard St","A32019","Church St","M32087",42.36447,-71.12841,42.37434,-71.11966,"member",2024-12-05,"winter",534,"09:24:00","09:32:54",NA,-71.12841,42.36447,-71.11966,42.37434,1.312656,6.280396,"Allston","Old Cambridge",FALSE,"Boston"
"1428","26EE4FBF1D76EFCF","classic_bike","2024-05-21 19:58:22","2024-05-21 20:22:08","30 Dane St","S32023","MIT Vassar St","M32042",42.381,-71.10403,42.3556,-71.10394,"member",2024-05-28,"spring",1426,"19:58:22","20:22:08",NA,-71.10403,42.381,-71.10394,42.3556,2.827547,7.262629,"Ames Business Park","Cambridgeport",FALSE,"Somerville"
"1429","99376222C6525456","classic_bike","2024-09-20 15:45:17.847","2024-09-20 15:51:47.06","Boylston St at Fairfield St","C32008","Massachusetts Ave at Columbus Ave","C32004",42.3488,-71.08237,42.34083,-71.08162,"member",2024-06-19,"summer",389.213,"15:45:17","15:51:47",NA,-71.08237,42.3488,-71.08162,42.34083,0.8892255,5.964127,"Back Bay","South End",FALSE,"Boston"
"1430","8B83C223A18F6DEE","classic_bike","2024-05-08 12:56:10","2024-05-08 12:59:11","75 Binney St","M32064","Kendall T","M32004",42.36551,-71.08014,42.36243,-71.08495,"member",2024-11-14,"autumn",181,"12:56:10","12:59:11",NA,-71.08014,42.36551,-71.08495,42.36243,0.523929,5.198497,"East Cambridge","Main Street",FALSE,"Cambridge"
"1431","8DCBF6C107439A96","electric_bike","2024-07-28 14:32:07.693","2024-07-28 14:41:05.43","Union Square - Somerville","S32002","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","M32023",42.37965,-71.0954,42.37794,-71.11687,"member",2024-10-06,"autumn",537.737,"14:32:07","14:41:05",NA,-71.0954,42.37965,-71.11687,42.37794,1.774876,6.28737,"Union Square","Baldwin",FALSE,"Somerville"
"1432","2B70EB36956E9FF9","electric_bike","2024-05-19 18:32:06","2024-05-19 18:37:22","Nichols Ave. at Watertown Greenway","W32007","Nichols Ave. at Watertown Greenway","W32007",42.36768,-71.1563,42.36762,-71.15657,"casual",2024-07-21,"summer",316,"18:32:06","18:37:22",NA,-71.1563,42.36768,-71.15657,42.36762,0.02271814,5.755742,"East Watertown","East Watertown",TRUE,"Watertown"
"1433","A5F54AAAB1DAEE9B","electric_bike","2024-12-06 14:45:21.693","2024-12-06 14:51:08.05","Government Center - Cambridge St at Court St","B32032","Shawmut Ave at Herald St","C32054",42.35983,-71.0598,42.34665,-71.06605,"casual",2024-01-08,"winter",346.357,"14:45:21","14:51:08",NA,-71.0598,42.35983,-71.06605,42.34665,1.554594,5.84747,"Downtown Crossing","South End",FALSE,"Boston"
"1434","079B753B164F6539","classic_bike","2024-06-07 17:48:34.766","2024-06-07 17:58:02.228","Harvard St at Greene-Rose Heritage Park","M32055","Moore Youth Center","M32089",42.36599,-71.09522,42.36354,-71.1117,"member",2024-05-30,"spring",567.462,"17:48:34","17:58:02",NA,-71.09522,42.36599,-71.1117,42.36354,1.382433,6.341174,"Harlow Square","Riverside",FALSE,"Cambridge"
"1435","831F42B703FCA601","electric_bike","2024-12-15 19:14:15.577","2024-12-15 19:37:42.954","Coolidge Corner - Beacon St at Centre St","K32001","75 Binney St","M32064",42.3416,-71.12334,42.36551,-71.08014,"member",2024-09-04,"autumn",1407.377,"19:14:15","19:37:42",NA,-71.12334,42.3416,-71.08014,42.36551,4.440058,7.249483,"Coolidge Corner","East Cambridge",FALSE,"Brookline"
"1436","3C7117DF135C5CD4","classic_bike","2024-08-11 16:07:48.749","2024-08-11 16:23:06.99","Washington St at Egremont Rd","A32037","Packard's Corner - Commonwealth Ave at Brighton Ave","A32012",42.34287,-71.14128,42.35226,-71.12383,"casual",2024-01-15,"winter",918.241,"16:07:48","16:23:06",NA,-71.14128,42.34287,-71.12383,42.35226,1.775887,6.82246,"Brighton","Allston",FALSE,"Boston"
"1437","D8E5B6943F5DC208","classic_bike","2024-05-21 19:30:43","2024-05-21 19:40:27","Elm St at White St","S32039","Harvard Square at Brattle St / Eliot St","M32017",42.38952,-71.11694,42.37333,-71.12099,"casual",2024-09-30,"autumn",584,"19:30:43","19:40:27",NA,-71.11694,42.38952,-71.12099,42.37333,1.833302,6.369901,"Ball Square","Old Cambridge",FALSE,"Somerville"
"1438","83B13F7DC12CF055","electric_bike","2024-11-06 23:52:39.121","2024-11-06 23:54:47.879","Wilson Square","S32005","Conway Park - Somerville Avenue","S32004",42.38568,-71.11412,42.38364,-71.10854,"casual",2024-08-27,"summer",128.758,"23:52:39","23:54:47",NA,-71.11412,42.38568,-71.10854,42.38364,0.5121239,4.857935,"Spring Hill","Spring Hill Historic District",FALSE,"Somerville"
"1439","5B602AE7DA22B944","classic_bike","2024-09-08 11:52:35.381","2024-09-08 12:03:58.664","Harvard Square at Mass Ave/ Dunster","M32018","MIT at Mass Ave / Amherst St","M32006",42.37327,-71.11858,42.3581,-71.0932,"member",2024-12-23,"winter",683.283,"11:52:35","12:03:58",NA,-71.11858,42.37327,-71.0932,42.3581,2.684953,6.526909,"Riverside","Main Street",FALSE,"Cambridge"
"1440","2B751B086DBA5B48","classic_bike","2024-10-01 17:39:13.863","2024-10-01 17:44:18.15","Back Bay T Stop - Dartmouth St at Stuart St","C32003","Washington St at Peters Park","C32067",42.34807,-71.07657,42.34296,-71.06705,"member",2024-03-01,"spring",304.287,"17:39:13","17:44:18",NA,-71.07657,42.34807,-71.06705,42.34296,0.9683104,5.717971,"Back Bay","South End",FALSE,"Boston"
